#date,time,06/25/2021,11:03:01
#lambda, 0.10000000E+01
# iter, Lambda*J0, sqrt(2*J0/Nobs)
  2.13700681000E+003  4.78522477577E+009  1.01246588385E+002
  2.13800681000E+003  2.56470620838E+009  7.41221551675E+001
  2.13900681000E+003  1.96122947803E+009  6.48176726116E+001
  2.14000681000E+003  1.44332952048E+009  5.56047604302E+001
  2.14100681000E+003  1.31099461369E+009  5.29943635153E+001
  2.14200681000E+003  1.12503242624E+009  4.90921154432E+001
  2.14300681000E+003  1.02437546070E+009  4.68445217966E+001
  2.14400681000E+003  1.07022209350E+009  4.78813275300E+001
  2.14500681000E+003  9.01157311471E+008  4.39369121819E+001
  2.14600681000E+003  8.27945307891E+008  4.21143450843E+001
  2.14700681000E+003  7.94450428357E+008  4.12536736414E+001
  2.14800681000E+003  7.66592830433E+008  4.05239343745E+001
  2.14900681000E+003  7.26886830088E+008  3.94605039129E+001
  2.15000681000E+003  7.89625918517E+008  4.11282209813E+001
  2.15100681000E+003  6.89404390206E+008  3.84296340736E+001
  2.15200681000E+003  6.34022061944E+008  3.68537267854E+001
  2.15300681000E+003  5.84290250788E+008  3.53788365430E+001
  2.15400681000E+003  5.69603079469E+008  3.49313516752E+001
  2.15500681000E+003  5.59515616458E+008  3.46206592122E+001
  2.15600681000E+003  5.52392037113E+008  3.43995634780E+001
  2.15700681000E+003  5.44499661633E+008  3.41529351815E+001
  2.15800681000E+003  5.40706022795E+008  3.40337520354E+001
  2.15900681000E+003  5.34038840190E+008  3.38232743888E+001
  2.16000681000E+003  5.11210934949E+008  3.30924784141E+001
  2.16100681000E+003  4.97557973529E+008  3.26475858034E+001
  2.16200681000E+003  4.72550405759E+008  3.18165654922E+001
  2.16300681000E+003  4.54452332814E+008  3.12013507279E+001
  2.16400681000E+003  4.45459159567E+008  3.08910857818E+001
  2.16500681000E+003  4.39554428703E+008  3.06856662270E+001
  2.16600681000E+003  4.35606790477E+008  3.05475614672E+001
  2.16700681000E+003  4.31208646402E+008  3.03929570991E+001
  2.16800681000E+003  4.17498089751E+008  2.99058722054E+001
  2.16900681000E+003  4.05304116398E+008  2.94659015909E+001
  2.17000681000E+003  3.99584387703E+008  2.92572486370E+001
  2.17100681000E+003  3.96602156935E+008  2.91478658915E+001
  2.17200681000E+003  3.92383298032E+008  2.89924210610E+001
  2.17300681000E+003  3.79981797658E+008  2.85305814941E+001
  2.17400681000E+003  3.74416915864E+008  2.83208939384E+001
  2.17500681000E+003  3.72892983098E+008  2.82632000388E+001
  2.17600681000E+003  3.70698976597E+008  2.81799306708E+001
  2.17700681000E+003  3.67462612354E+008  2.80566494445E+001
  2.17800681000E+003  3.59649448259E+008  2.77567699509E+001
  2.17900681000E+003  3.53631943868E+008  2.75235830978E+001
  2.18000681000E+003  3.46781677990E+008  2.72556973813E+001
  2.18100681000E+003  3.40175757035E+008  2.69948492632E+001
  2.18200681000E+003  3.37370839609E+008  2.68833259519E+001
  2.18300681000E+003  3.34947459464E+008  2.67865986634E+001
  2.18400681000E+003  3.32262169321E+008  2.66790078544E+001
  2.18500681000E+003  3.29074480878E+008  2.65507216185E+001
  2.18600681000E+003  3.24100253265E+008  2.63492896751E+001
  2.18700681000E+003  3.22206751967E+008  2.62722062736E+001
  2.18800681000E+003  3.19112354168E+008  2.61457458748E+001
  2.18900681000E+003  3.14689303543E+008  2.59639173155E+001
  2.19000681000E+003  3.09013779942E+008  2.57287181846E+001
  2.19100681000E+003  3.05533552450E+008  2.55834247686E+001
  2.19200681000E+003  3.03842443182E+008  2.55125251914E+001
  2.19300681000E+003  3.02297210611E+008  2.54475687705E+001
  2.19400681000E+003  2.99626883109E+008  2.53349245376E+001
  2.19500681000E+003  2.94985236849E+008  2.51379216017E+001
  2.19600681000E+003  2.90275723186E+008  2.49364475929E+001
  2.19700681000E+003  2.87970099813E+008  2.48372166300E+001
  2.19800681000E+003  2.85928214817E+008  2.47490044166E+001
  2.19900681000E+003  2.84820548669E+008  2.47010199328E+001
  2.20000681000E+003  2.83444073625E+008  2.46412603469E+001
  2.20100681000E+003  2.81605803540E+008  2.45612252029E+001
  2.20200681000E+003  2.79530286253E+008  2.44705460977E+001
  2.20300681000E+003  2.74649766887E+008  2.42559810216E+001
  2.20400681000E+003  2.68830983027E+008  2.39976594974E+001
  2.20500681000E+003  2.65598778884E+008  2.38529591148E+001
  2.20600681000E+003  2.61054047894E+008  2.36480014125E+001
  2.20700681000E+003  2.60274461664E+008  2.36126649743E+001
  2.20800681000E+003  2.58761575935E+008  2.35439388173E+001
  2.20900681000E+003  2.57854928646E+008  2.35026560667E+001
  2.21000681000E+003  2.57406993144E+008  2.34822332458E+001
  2.21100681000E+003  2.56763007464E+008  2.34528407031E+001
  2.21200681000E+003  2.55853823322E+008  2.34112812503E+001
  2.21300681000E+003  2.54814483266E+008  2.33636817201E+001
  2.21400681000E+003  2.54175018976E+008  2.33343473883E+001
  2.21500681000E+003  2.52947251476E+008  2.32779220283E+001
  2.21600681000E+003  2.51443310359E+008  2.32086174271E+001
  2.21700681000E+003  2.48910429324E+008  2.30914270809E+001
  2.21800681000E+003  2.46021615815E+008  2.29570383670E+001
  2.21900681000E+003  2.44347446100E+008  2.28787940485E+001
  2.22000681000E+003  2.42871256781E+008  2.28095799112E+001
  2.22100681000E+003  2.40989756942E+008  2.27210563412E+001
  2.22200681000E+003  2.38736453204E+008  2.26145835988E+001
  2.22300681000E+003  2.37849846047E+008  2.25725521004E+001
  2.22400681000E+003  2.35768507337E+008  2.24735729373E+001
  2.22500681000E+003  2.34469152837E+008  2.24115598156E+001
  2.22600681000E+003  2.32601747592E+008  2.23221341326E+001
  2.22700681000E+003  2.29882341959E+008  2.21912636511E+001
  2.22800681000E+003  2.29582151587E+008  2.21767697587E+001
  2.22900681000E+003  2.29039684572E+008  2.21505541300E+001
  2.23000681000E+003  2.27803056124E+008  2.20906756875E+001
  2.23100681000E+003  2.25661502827E+008  2.19865944009E+001
  2.23200681000E+003  2.23478367566E+008  2.18799825825E+001
  2.23300681000E+003  2.21417553698E+008  2.17788654024E+001
  2.23400681000E+003  2.20027215595E+008  2.17103801587E+001
  2.23500681000E+003  2.18889545456E+008  2.16541796988E+001
  2.23600681000E+003  2.18190058578E+008  2.16195527943E+001
  2.23700681000E+003  2.16477490590E+008  2.15345400014E+001
  2.23800681000E+003  2.15961084143E+008  2.15088393726E+001
  2.23900681000E+003  2.15055727994E+008  2.14637071399E+001
  2.24000681000E+003  2.13173430601E+008  2.13695690460E+001
  2.24100681000E+003  2.10808972178E+008  2.12507260249E+001
