#date,time,07/07/2021,18:44:34
#lambda, 0.10000000E+01
# iter, Lambda*J0, sqrt(2*J0/Nobs)
  2.40900681000E+003  2.02276996436E+008  2.08162490344E+001
  2.41000681000E+003  3.56757851400E+009  8.74210456116E+001
  2.41100681000E+003  2.01523794936E+008  2.07774570487E+001
  2.41200681000E+003  2.01847262060E+008  2.07941253769E+001
  2.41300681000E+003  2.01595645933E+008  2.07811607006E+001
  2.41400681000E+003  2.01136552695E+008  2.07574847721E+001
  2.41500681000E+003  2.00737653473E+008  2.07368911658E+001
  2.41600681000E+003  2.00170877420E+008  2.07075955130E+001
  2.41700681000E+003  1.97922635658E+008  2.05909772896E+001
  2.41800681000E+003  1.97480581033E+008  2.05679697522E+001
  2.41900681000E+003  1.97405126326E+008  2.05640400028E+001
  2.42000681000E+003  1.97266987770E+008  2.05568436751E+001
  2.42100681000E+003  1.96811148334E+008  2.05330788280E+001
  2.42200681000E+003  1.96137636148E+008  2.04979153462E+001
  2.42300681000E+003  1.95386418797E+008  2.04586236466E+001
  2.42400681000E+003  1.94864069581E+008  2.04312581367E+001
  2.42500681000E+003  1.94358199075E+008  2.04047209524E+001
  2.42600681000E+003  1.93850340870E+008  2.03780447347E+001
  2.42700681000E+003  1.92174184037E+008  2.02897525109E+001
  2.42800681000E+003  1.89624783770E+008  2.01547203239E+001
  2.42900681000E+003  1.88413390771E+008  2.00902392863E+001
  2.43000681000E+003  1.87610794571E+008  2.00474038016E+001
  2.43100681000E+003  1.87102675728E+008  2.00202375339E+001
  2.43200681000E+003  1.86752525646E+008  2.00014954967E+001
  2.43300681000E+003  1.86395185489E+008  1.99823504817E+001
  2.43400681000E+003  1.85552689320E+008  1.99371397639E+001
  2.43500681000E+003  1.85351623749E+008  1.99263348574E+001
  2.43600681000E+003  1.84946640669E+008  1.99045539818E+001
  2.43700681000E+003  1.83996683595E+008  1.98533694492E+001
  2.43800681000E+003  1.82986194498E+008  1.97987781574E+001
  2.43900681000E+003  1.82203330279E+008  1.97563805092E+001
  2.44000681000E+003  1.80569818766E+008  1.96676199639E+001
  2.44100681000E+003  1.80055629417E+008  1.96395973121E+001
  2.44200681000E+003  1.78938321751E+008  1.95785672281E+001
  2.44300681000E+003  1.77869550809E+008  1.95200097803E+001
  2.44400681000E+003  1.76665370750E+008  1.94538221585E+001
  2.44500681000E+003  1.76121891380E+008  1.94238760100E+001
  2.44600681000E+003  1.75864688988E+008  1.94096878458E+001
  2.44700681000E+003  1.75177261699E+008  1.93717160011E+001
  2.44800681000E+003  1.74163969127E+008  1.93156080226E+001
  2.44900681000E+003  1.73096805469E+008  1.92563403458E+001
  2.45000681000E+003  1.72557116818E+008  1.92262977883E+001
  2.45100681000E+003  1.71713933821E+008  1.91792665793E+001
  2.45200681000E+003  1.70524412447E+008  1.91127204499E+001
  2.45300681000E+003  1.68755619833E+008  1.90133371369E+001
  2.45400681000E+003  1.68215764716E+008  1.89829006110E+001
  2.45500681000E+003  1.68176698444E+008  1.89806961974E+001
  2.45600681000E+003  1.67869086765E+008  1.89633294748E+001
  2.45700681000E+003  1.67551132458E+008  1.89453621106E+001
  2.45800681000E+003  1.67171378595E+008  1.89238801439E+001
  2.45900681000E+003  1.65825319423E+008  1.88475388874E+001
