#06/04/2021     18:33:42
  0.12354E+01   0.64008681E+09
  0.22354E+01   0.59014854E+10
  0.32354E+01   0.57033600E+09
  0.42354E+01   0.15570310E+10
  0.52354E+01   0.42908306E+09
  0.62354E+01   0.37050195E+09
  0.72354E+01   0.31730146E+09
  0.82354E+01   0.17097047E+09
  0.92354E+01   0.20741271E+09
  0.10235E+02   0.16372835E+10
  0.11235E+02   0.70300913E+09
  0.12235E+02   0.28369170E+09
  0.13235E+02   0.26397083E+09
  0.14235E+02   0.16384843E+09
  0.15235E+02   0.16856258E+09
  0.16235E+02   0.33605109E+09
  0.17235E+02   0.40416700E+09
  0.18235E+02   0.18891072E+09
  0.19235E+02   0.29174149E+09
  0.20235E+02   0.10779703E+09
  0.21235E+02   0.90825584E+08
  0.22235E+02   0.13049137E+09
  0.23235E+02   0.35931120E+09
  0.24235E+02   0.11169962E+09
  0.25235E+02   0.15552230E+09
  0.26235E+02   0.18015109E+09
  0.27235E+02   0.15785891E+09
  0.28235E+02   0.97384811E+08
  0.29235E+02   0.13290908E+09
  0.30235E+02   0.17218504E+09
  0.31235E+02   0.38381110E+09
  0.32235E+02   0.18802281E+09
  0.33235E+02   0.11634797E+09
  0.34235E+02   0.10275875E+09
  0.35235E+02   0.84865215E+08
  0.36235E+02   0.10015451E+09
  0.37235E+02   0.82663115E+08
  0.38235E+02   0.15286905E+09
  0.39235E+02   0.85931487E+08
  0.40235E+02   0.83984928E+08
  0.41235E+02   0.83865112E+08
  0.42235E+02   0.25698100E+09
  0.43235E+02   0.11852238E+09
  0.44235E+02   0.24455034E+09
  0.45235E+02   0.24013367E+09
  0.46235E+02   0.32034177E+09
  0.47235E+02   0.13946445E+09
  0.48235E+02   0.51512925E+08
  0.49235E+02   0.50191333E+08
  0.50235E+02   0.58746687E+08
  0.51235E+02   0.29400665E+09
  0.52235E+02   0.71369725E+08
  0.53235E+02   0.53140010E+08
  0.54235E+02   0.53564975E+08
  0.55235E+02   0.88745949E+08
  0.56235E+02   0.10112372E+09
  0.57235E+02   0.21146224E+09
  0.58235E+02   0.77617633E+08
  0.59235E+02   0.49323682E+08
  0.60235E+02   0.61046324E+08
  0.61235E+02   0.98994839E+08
  0.62235E+02   0.51973247E+08
  0.63235E+02   0.71519007E+08
  0.64235E+02   0.77842098E+08
  0.65235E+02   0.96295055E+08
  0.66235E+02   0.65251370E+08
  0.67235E+02   0.54050721E+08
  0.68235E+02   0.73373685E+08
  0.69235E+02   0.55540621E+08
  0.70235E+02   0.43137878E+08
  0.71235E+02   0.50883346E+08
  0.72235E+02   0.14095101E+09
  0.73235E+02   0.53739991E+08
  0.74235E+02   0.14228929E+09
  0.75235E+02   0.53385043E+08
  0.76235E+02   0.52130440E+08
  0.77235E+02   0.60026151E+08
  0.78235E+02   0.13951056E+09
  0.79235E+02   0.66271109E+08
  0.80235E+02   0.13731712E+09
  0.81235E+02   0.55194408E+08
  0.82235E+02   0.53527088E+08
  0.83235E+02   0.47508023E+08
  0.84235E+02   0.50454489E+08
  0.85235E+02   0.68592912E+08
  0.86235E+02   0.12101036E+09
  0.87235E+02   0.57905728E+08
  0.88235E+02   0.99303191E+08
  0.89235E+02   0.57033727E+08
  0.90235E+02   0.32295473E+08
  0.91235E+02   0.66902696E+08
  0.92235E+02   0.69078344E+08
  0.93235E+02   0.50918513E+08
  0.94235E+02   0.49631139E+08
  0.95235E+02   0.71433855E+08
  0.96235E+02   0.12838132E+09
  0.97235E+02   0.52520281E+08
  0.98235E+02   0.37463988E+08
  0.99235E+02   0.29195317E+08
  0.10024E+03   0.49742003E+08
