#date,time,06/04/2021,18:32:00
#lambda, 0.10000000E+01
# iter, Lambda*J0, sqrt(2*J0/Nobs)
  1.23538009400E+000  1.33095021366E+010  1.68853525192E+002
  2.23538009400E+000  1.58784143960E+010  1.84430520865E+002
  3.23538009400E+000  7.57041669167E+009  1.27347117482E+002
  4.23538009400E+000  5.22507447978E+009  1.05797515604E+002
  5.23538009400E+000  2.95153078086E+009  7.95156997491E+001
  6.23538009400E+000  2.49988393046E+009  7.31794513656E+001
  7.23538009400E+000  2.17537150359E+009  6.82646620196E+001
  8.23538009400E+000  1.94512510553E+009  6.45510032459E+001
  9.23538009400E+000  1.80154875466E+009  6.21229737459E+001
  1.02353800940E+001  1.50026379210E+009  5.66908594103E+001
  1.12353800940E+001  1.64978770576E+009  5.94488226705E+001
  1.22353800940E+001  1.53039974896E+009  5.72574061179E+001
  1.32353800940E+001  1.47552249702E+009  5.62214632405E+001
  1.42353800940E+001  1.44550030733E+009  5.56465598701E+001
  1.52353800940E+001  1.39464802095E+009  5.46589814133E+001
  1.62353800940E+001  1.28992407274E+009  5.25667710046E+001
  1.72353800940E+001  1.20597265959E+009  5.08274074017E+001
  1.82353800940E+001  1.16880389821E+009  5.00380126385E+001
  1.92353800940E+001  1.14725820176E+009  4.95746677632E+001
  2.02353800940E+001  1.13212690667E+009  4.92466601916E+001
  2.12353800940E+001  1.11914835746E+009  4.89635680060E+001
  2.22353800940E+001  1.07706940994E+009  4.80342564694E+001
  2.32353800940E+001  1.03475203041E+009  4.70811833971E+001
  2.42353800940E+001  1.02477796928E+009  4.68537242184E+001
  2.52353800940E+001  1.01262687954E+009  4.65751167715E+001
  2.62353800940E+001  9.84382714011E+008  4.59209872326E+001
  2.72353800940E+001  9.56736257177E+008  4.52715478144E+001
  2.82353800940E+001  9.37390035648E+008  4.48114908785E+001
  2.92353800940E+001  9.19958759532E+008  4.43928887245E+001
  3.02353800940E+001  8.91022450782E+008  4.36891454662E+001
  3.12353800940E+001  9.02495816693E+008  4.39695302187E+001
  3.22353800940E+001  8.70500446761E+008  4.31830910497E+001
  3.32353800940E+001  8.59963841870E+008  4.29209496489E+001
  3.42353800940E+001  8.46689843225E+008  4.25884075906E+001
  3.52353800940E+001  8.38105814261E+008  4.23719697485E+001
  3.62353800940E+001  8.26186213146E+008  4.20695821546E+001
  3.72353800940E+001  8.11180071973E+008  4.16857733839E+001
  3.82353800940E+001  7.97312688218E+008  4.13279215536E+001
  3.92353800940E+001  7.91123361225E+008  4.11672001880E+001
  4.02353800940E+001  7.84715861747E+008  4.10001496984E+001
  4.12353800940E+001  7.75943583213E+008  4.07703368612E+001
  4.22353800940E+001  7.79704694344E+008  4.08690272832E+001
  4.32353800940E+001  7.67990270808E+008  4.05608535807E+001
  4.42353800940E+001  7.47056576033E+008  4.00042353193E+001
  4.52353800940E+001  7.51064761188E+008  4.01114091855E+001
  4.62353800940E+001  7.39540877636E+008  3.98024970606E+001
  4.72353800940E+001  7.37093844440E+008  3.97365921613E+001
  4.82353800940E+001  7.33150809853E+008  3.96301655090E+001
  4.92353800940E+001  7.28659949297E+008  3.95086032577E+001
  5.02353800940E+001  7.15890124002E+008  3.91608772881E+001
  5.12353800940E+001  7.13594523188E+008  3.90980394853E+001
  5.22353800940E+001  7.12374616324E+008  3.90646056745E+001
  5.32353800940E+001  7.09778785308E+008  3.89933667089E+001
  5.42353800940E+001  7.03591630479E+008  3.88230417648E+001
  5.52353800940E+001  6.95846899269E+008  3.86087796793E+001
  5.62353800940E+001  6.89514876849E+008  3.84327133919E+001
  5.72353800940E+001  6.92958659817E+008  3.85285699711E+001
  5.82353800940E+001  6.82747078989E+008  3.82436339044E+001
  5.92353800940E+001  6.76769970452E+008  3.80758639868E+001
  6.02353800940E+001  6.70548435643E+008  3.79004445144E+001
  6.12353800940E+001  6.64836496117E+008  3.77386754077E+001
  6.22353800940E+001  6.61191754530E+008  3.76350884704E+001
  6.32353800940E+001  6.52369655230E+008  3.73831680171E+001
  6.42353800940E+001  6.45732951787E+008  3.71925282281E+001
  6.52353800940E+001  6.39538071085E+008  3.70136938209E+001
  6.62353800940E+001  6.35427560985E+008  3.68945528119E+001
  6.72353800940E+001  6.30527869424E+008  3.67520332181E+001
  6.82353800940E+001  6.24783477122E+008  3.65842363965E+001
  6.92353800940E+001  6.21190597609E+008  3.64788940882E+001
  7.02353800940E+001  6.17379263952E+008  3.63668132271E+001
  7.12353800940E+001  6.14113376613E+008  3.62704969029E+001
  7.22353800940E+001  6.07549751044E+008  3.60761472090E+001
  7.32353800940E+001  6.06069713057E+008  3.60321782782E+001
  7.42353800940E+001  6.07905760880E+008  3.60867155471E+001
  7.52353800940E+001  6.05264969024E+008  3.60082484300E+001
  7.62353800940E+001  6.02483462078E+008  3.59254148513E+001
  7.72353800940E+001  5.96166522672E+008  3.57365825632E+001
  7.82353800940E+001  5.88257035374E+008  3.54987280128E+001
  7.92353800940E+001  5.85103482475E+008  3.54034486144E+001
  8.02353800940E+001  5.88678960229E+008  3.55114563867E+001
  8.12353800940E+001  5.84103031837E+008  3.53731680253E+001
  8.22353800940E+001  5.81832985217E+008  3.53043643160E+001
  8.32353800940E+001  5.79401967695E+008  3.52305326776E+001
