#06/09/2021     14:24:42
  0.12354E+01   0.49579829E+09
  0.22354E+01   0.13182868E+09
  0.32354E+01   0.13623400E+09
  0.42354E+01   0.11722861E+09
  0.52354E+01   0.10829732E+10
  0.62354E+01   0.16818549E+09
  0.72354E+01   0.13213469E+09
  0.82354E+01   0.45914945E+09
  0.92354E+01   0.16941841E+09
  0.10235E+02   0.14326053E+09
  0.11235E+02   0.26418922E+09
  0.12235E+02   0.61973408E+08
  0.13235E+02   0.94669889E+08
  0.14235E+02   0.24566456E+09
  0.15235E+02   0.22864067E+09
  0.16235E+02   0.10439904E+10
  0.17235E+02   0.35678363E+09
  0.18235E+02   0.23802624E+09
  0.19235E+02   0.42630770E+09
  0.20235E+02   0.37397087E+09
  0.21235E+02   0.50675750E+09
  0.22235E+02   0.12283084E+09
  0.23235E+02   0.59912141E+08
  0.24235E+02   0.56145698E+08
  0.25235E+02   0.88657327E+08
  0.26235E+02   0.16779756E+09
  0.27235E+02   0.26354964E+09
  0.28235E+02   0.21448839E+09
  0.29235E+02   0.14836108E+09
  0.30235E+02   0.41942101E+09
  0.31235E+02   0.93117252E+08
